"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-120.694987024","37.996106021","1085001","1323140","CDF_1994_56_2233_745         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","745         ","","WALLS                    ","","","","","","1994","1994/08/24 00:00:00+00","236","","Human","Equipment and vehicle use","","","","","0.1","A","37.99611111","-120.695","MISSING/NOT SPECIFIED","CA","","",""
"-120.421098164","38.11388376","1085002","1323141","CDF_1994_56_2233_760         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","760         ","","CAMP                     ","","","","","","1994","1994/08/27 00:00:00+00","239","","Human","Missing data/not specified/undetermined","","","","","0.1","A","38.11388888","-120.42111111","MISSING/NOT SPECIFIED","CA","","",""
"-120.238042647","37.998883757","1085003","1323142","CDF_1994_56_2233_764         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","764         ","","WETUMKA                  ","","","","","","1994","1994/08/28 00:00:00+00","240","","Human","Missing data/not specified/undetermined","","","","","20","C","37.99888888","-120.23805555","MISSING/NOT SPECIFIED","CA","","",""
"-120.786931424","38.214994898","1085004","1323143","CDF_1994_56_2233_763         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","763         ","","SPRINGS                  ","","","","","","1994","1994/08/28 00:00:00+00","240","","Human","Arson/incendiarism","","","","","70","C","38.215","-120.78694444","MISSING/NOT SPECIFIED","CA","","",""
"-120.84387586","38.171106016","1085005","1323144","CDF_1994_56_2233_768         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","768         ","","ROSCOE                   ","","","","","","1994","1994/08/29 00:00:00+00","241","","Human","Equipment and vehicle use","","","","","0.3","B","38.17111111","-120.84388888","MISSING/NOT SPECIFIED","CA","","",""
"-120.691931485","37.819994926","1085006","1323145","CDF_1994_56_2233_769         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","769         ","","PG&E #17                 ","","","","","","1994","1994/08/30 00:00:00+00","242","","Human","Equipment and vehicle use","","","","","0.1","A","37.82","-120.69194444","MISSING/NOT SPECIFIED","CA","","",""
"-120.934986974","38.098050469","1085007","1323146","CDF_1994_56_2233_774         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","774         ","","STONE                    ","","","","","","1994","1994/09/01 00:00:00+00","244","","Human","Equipment and vehicle use","","","","","2","B","38.09805555","-120.935","MISSING/NOT SPECIFIED","CA","","",""
"-120.861098096","38.098050464","1085008","1323147","CDF_1994_56_2233_780         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","780         ","","CROTTY                   ","","","","","","1994","1994/09/02 00:00:00+00","245","","Human","Missing data/not specified/undetermined","","","","","2","B","38.09805555","-120.86111111","MISSING/NOT SPECIFIED","CA","","",""
"-120.801931471","37.791106047","1085009","1323148","CDF_1994_56_2233_783         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","783         ","","PERSIMMON                ","","","","","","1994","1994/09/03 00:00:00+00","246","","Human","Debris and open burning","","","","","0.2","A","37.79111111","-120.80194444","MISSING/NOT SPECIFIED","CA","","",""
"-120.531098121","38.331105979","1085010","1323149","CDF_1994_56_2233_792         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","792         ","","SIMPSON                  ","","","","","","1994","1994/09/05 00:00:00+00","248","","Human","Missing data/not specified/undetermined","","","","","3","B","38.33111111","-120.53111111","MISSING/NOT SPECIFIED","CA","","",""
"-120.676931467","37.996106019","1085011","1323150","CDF_1994_56_2233_790         ","NONFED","ST-CACDF","ST/C&L","USCATCU","Tuolumne-Calaveras Unit","CATCU","Tuolumne-Calaveras Unit","","790         ","","BRITCHEN                 ","","","","","","1994","1994/09/05 00:00:00+00","248","","Human","Missing data/not specified/undetermined","","","","","3","B","37.99611111","-120.67694444","MISSING/NOT SPECIFIED","CA","","",""
