"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-149.466635726","61.533330312","1360001","15010451","AK-MSS-1995-501191","INTERAGCY","IA-AKACC","ST/C&L","USAKMSS","Mat-Su Area","AKMSS","Mat-Su Area Forestry","","501191","","FAIRVIEW #1","","","","","","1995","1995/05/17 00:00:00+00","137","","Human","Missing data/not specified/undetermined","","","","","0.3","B","61.533332","-149.466659","PRIVATE","AK","","",""
"-149.333304664","61.616662295","1360002","15010452","AK-MSS-1995-501200","INTERAGCY","IA-AKACC","ST/C&L","USAKMSS","Mat-Su Area","AKMSS","Mat-Su Area Forestry","","501200","","BOGART CORNER","","","","","","1995","1995/05/19 00:00:00+00","139","","Human","Equipment and vehicle use","","","","","0.1","A","61.616664","-149.333328","PRIVATE","AK","","",""
"-149.733313729","61.533330356","1360003","15010453","AK-MSS-1995-501202","INTERAGCY","IA-AKACC","ST/C&L","USAKMSS","Mat-Su Area","AKMSS","Mat-Su Area Forestry","","501202","","POND LILY","","","","","","1995","1995/05/19 00:00:00+00","139","","Human","Other causes","","","","","0.1","A","61.533332","-149.733337","PRIVATE","AK","","",""
"-149.566641715","61.549997329","1360004","15010454","AK-MSS-1995-501216","INTERAGCY","IA-AKACC","ST/C&L","USAKMSS","Mat-Su Area","AKMSS","Mat-Su Area Forestry","","501216","","PARTCH #1","","","","","","1995","1995/05/27 00:00:00+00","147","","Human","Misuse of fire by a minor","Minor","","","","0.2","A","61.549999","-149.566665","PRIVATE","AK","","",""
"-149.566641715","61.549997329","1360005","15010455","AK-MSS-1995-501220","INTERAGCY","IA-AKACC","ST/C&L","USAKMSS","Mat-Su Area","AKMSS","Mat-Su Area Forestry","","501220","","PARTCH #2","","","","","","1995","1995/05/28 00:00:00+00","148","","Human","Misuse of fire by a minor","Minor","","","","3.2","B","61.549999","-149.566665","PRIVATE","AK","","",""
"-149.266638676","61.599996283","1360006","15010456","AK-MSS-1995-501221","INTERAGCY","IA-AKACC","ST/C&L","USAKMSS","Mat-Su Area","AKMSS","Mat-Su Area Forestry","","501221","","FINGER LAKE","","","","","","1995","1995/05/28 00:00:00+00","148","","Human","Recreation and ceremony","","","","","0.1","A","61.599998","-149.266662","PRIVATE","AK","","",""
"-147.983313526","61.799997084","1360007","15010457","AK-MSS-1995-501222","INTERAGCY","IA-AKACC","ST/C&L","USAKMSS","Mat-Su Area","AKMSS","Mat-Su Area Forestry","","501222","","VFD #1","","","","","","1995","1995/05/28 00:00:00+00","148","","Human","Power generation/transmission/distribution","","","","","0.1","A","61.799999","-147.983337","PRIVATE","AK","","",""
"-149.383307677","61.599996302","1360008","15010458","AK-MSS-1995-501231","INTERAGCY","IA-AKACC","ST/C&L","USAKMSS","Mat-Su Area","AKMSS","Mat-Su Area Forestry","","501231","","COTTLE LP.","","","","","","1995","1995/05/30 00:00:00+00","150","","Human","Debris and open burning","","","","","0.1","A","61.599998","-149.383331","PRIVATE","AK","","",""
"-149.349982701","61.566663295","1360009","15010459","AK-MSS-1995-501234","INTERAGCY","IA-AKACC","ST/C&L","USAKMSS","Mat-Su Area","AKMSS","Mat-Su Area Forestry","","501234","","MATANUSKA RD","","","","","","1995","1995/05/30 00:00:00+00","150","","Human","Debris and open burning","","","","","0.5","B","61.566665","-149.350006","PRIVATE","AK","","",""
"-149.099982687","61.583330255","1360010","15010460","AK-MSS-1995-501241","INTERAGCY","IA-AKACC","ST/C&L","USAKMSS","Mat-Su Area","AKMSS","Mat-Su Area Forestry","","501241","","S. CHUGACH","","","","","","1995","1995/06/02 00:00:00+00","153","","Human","Arson/incendiarism","","","","","0.1","A","61.583332","-149.100006","PRIVATE","AK","","",""
