"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-79.616697081","36.049992899","1050001","1180416","TFS_NC_229480","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","FAST TRACK","","","","","","2002","2002/02/15 00:00:00+00","46","","Human","Smoking","","","","","0.2","A","36.05","-79.6167","MISSING/NOT SPECIFIED","NC","","",""
"-79.783297022","36.199992873","1050002","1180417","TFS_NC_229481","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","CLEAR OUT","","","","","","2002","2002/02/15 00:00:00+00","46","","Human","Debris and open burning","","","","","0.2","A","36.2","-79.7833","MISSING/NOT SPECIFIED","NC","","",""
"-79.633297084","35.899992931","1050003","1180418","TFS_NC_229482","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","HOTWAX","","","","","","2002","2002/02/16 00:00:00+00","47","","Human","Debris and open burning","","","","","0.2","A","35.9","-79.6333","MISSING/NOT SPECIFIED","NC","","",""
"-79.749997032","36.199992872","1050004","1180419","TFS_NC_229483","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","DUSTY","","","","","","2002","2002/02/17 00:00:00+00","48","","Human","Missing data/not specified/undetermined","","","","","0.6","B","36.2","-79.75","MISSING/NOT SPECIFIED","NC","","",""
"-79.649997065","36.149992879","1050005","1180420","TFS_NC_229484","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","OUT FOR CHILDREN","","","","","","2002","2002/02/11 00:00:00+00","42","","Human","Misuse of fire by a minor","Minor","","","","0.4","B","36.15","-79.65","MISSING/NOT SPECIFIED","NC","","",""
"-79.616697066","36.316692843","1050006","1180421","TFS_NC_229485","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","TRAMEPOLINE","","","","","","2002","2002/02/17 00:00:00+00","48","","Human","Debris and open burning","","","","","0.5","B","36.3167","-79.6167","MISSING/NOT SPECIFIED","NC","","",""
"-79.666697056","36.216692866","1050007","1180422","TFS_NC_229486","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","BY-YOU","","","","","","2002","2002/02/18 00:00:00+00","49","","Human","Smoking","","","","","0.1","A","36.2167","-79.6667","MISSING/NOT SPECIFIED","NC","","",""
"-79.733297047","36.01669291","1050008","1180423","TFS_NC_229487","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","SPAARK WELD","","","","","","2002","2002/02/19 00:00:00+00","50","","Human","Equipment and vehicle use","","","","","0.1","A","36.0167","-79.7333","MISSING/NOT SPECIFIED","NC","","",""
"-79.599997086","36.049992898","1050009","1180424","TFS_NC_229488","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","TRACK BLOWN","","","","","","2002","2002/02/19 00:00:00+00","50","","Human","Equipment and vehicle use","","","","","0.5","B","36.05","-79.6","MISSING/NOT SPECIFIED","NC","","",""
"-79.549997093","36.199992865","1050010","1180425","TFS_NC_229489","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","BACK ROAD","","","","","","2002","2002/02/23 00:00:00+00","54","","Human","Missing data/not specified/undetermined","","","","","0.4","B","36.2","-79.55","MISSING/NOT SPECIFIED","NC","","",""
"-79.033297248","36.216692842","1050011","1180426","TFS_NC_229490","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","MED14M","","","","","","2002","2002/02/23 00:00:00+00","54","","Human","Missing data/not specified/undetermined","","","","","0.6","B","36.2167","-79.0333","MISSING/NOT SPECIFIED","NC","","",""
"-79.749997045","35.966692921","1050012","1180427","TFS_NC_229491","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","BOB CAT FLAT","","","","","","2002","2002/02/24 00:00:00+00","55","","Human","Debris and open burning","","","","","2","B","35.9667","-79.75","MISSING/NOT SPECIFIED","NC","","",""
"-79.933296982","36.116692896","1050013","1180428","TFS_NC_229492","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","BARN DOWN","","","","","","2002","2002/02/24 00:00:00+00","55","","Human","Missing data/not specified/undetermined","","","","","10","C","36.1167","-79.9333","MISSING/NOT SPECIFIED","NC","","",""
"-79.616697077","36.116692885","1050014","1180429","TFS_NC_229493","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","SMOKE SHACK","","","","","","2002","2002/02/28 00:00:00+00","59","","Human","Equipment and vehicle use","","","","","0.4","B","36.1167","-79.6167","MISSING/NOT SPECIFIED","NC","","",""
"-79.699997052","36.116692888","1050015","1180430","TFS_NC_229494","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","KNEW BETTER","","","","","","2002","2002/03/01 00:00:00+00","60","","Human","Debris and open burning","","","","","1","B","36.1167","-79.7","MISSING/NOT SPECIFIED","NC","","",""
"-79.783297023","36.183292877","1050016","1180431","TFS_NC_229495","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","SMOKE BOMB","","","","","","2002","2002/03/10 00:00:00+00","69","","Human","Misuse of fire by a minor","Minor","","","","0.3","B","36.1833","-79.7833","MISSING/NOT SPECIFIED","NC","","",""
"-79.649997065","36.149992879","1050017","1180432","TFS_NC_229496","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-041","","COOKOUT","","","","","","2002","2002/03/11 00:00:00+00","70","","Human","Missing data/not specified/undetermined","","","","","0.2","A","36.15","-79.65","MISSING/NOT SPECIFIED","NC","","",""
"-79.783297057","35.566693008","1050018","1180433","TFS_NC_229497","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-076","","KINGS CREEK","","","","","","2002","2002/01/01 00:00:00+00","1","","Human","Equipment and vehicle use","","","","","1.5","B","35.5667","-79.7833","MISSING/NOT SPECIFIED","NC","","",""
"-79.816697043","35.649992991","1050019","1180434","TFS_NC_229498","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-076","","NO ENGLISH","","","","","","2002","2002/01/15 00:00:00+00","15","","Human","Debris and open burning","","","","","0.1","A","35.65","-79.8167","MISSING/NOT SPECIFIED","NC","","",""
"-79.816697044","35.616692998","1050020","1180435","TFS_NC_229499","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-076","","RED CAR","","","","","","2002","2002/01/16 00:00:00+00","16","","Human","Smoking","","","","","1","B","35.6167","-79.8167","MISSING/NOT SPECIFIED","NC","","",""
"-79.949996997","35.749992975","1050021","1180436","TFS_NC_229500","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-076","","CARAWAY CREEK","","","","","","2002","2002/01/17 00:00:00+00","17","","Human","Debris and open burning","","","","","0.2","A","35.75","-79.95","MISSING/NOT SPECIFIED","NC","","",""
"-79.633297093","35.733292967","1050022","1180437","TFS_NC_229501","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-076","","DIXON CREEK","","","","","","2002","2002/01/29 00:00:00+00","29","","Human","Debris and open burning","","","","","0.2","A","35.7333","-79.6333","MISSING/NOT SPECIFIED","NC","","",""
"-79.699997072","35.749992966","1050023","1180438","TFS_NC_229502","NONFED","ST-NCNCS","ST/C&L","USNCNCS","North Carolina Forest Service","NCNCS210","NCS Region 2 District 10","","02-076","","CANE CREEK","","","","","","2002","2002/01/29 00:00:00+00","29","","Human","Smoking","","","","","0.3","B","35.75","-79.7","MISSING/NOT SPECIFIED","NC","","",""
