"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-96.351292559","33.266774151","655001","708038","SFO-TX0483-74280","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXWZS","Texas Forest Service - West Zone","","74280","","MORGAN NORTH BRANCH - 129","","","","","","2008","2008/11/30 00:00:00+00","335","1515","Human","Debris and open burning","","2008/11/30 00:00:00+00","335","1724","30","C","33.26678","-96.3513","PRIVATE","TX","Collin","48085","Collin County"
"-95.188692995","30.788814588","655002","708039","SFO-TX0483-74281","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/11/09 00:00:00+00","314","","Human","Arson/incendiarism","","","","","22","C","30.78882","-95.1887","MISSING/NOT SPECIFIED","TX","San Jacinto","48407","San Jacinto County"
"-94.638823148","30.566964613","655003","708040","SFO-TX0483-74282","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/10/01 00:00:00+00","275","","Human","Debris and open burning","","","","","3","B","30.56697","-94.63883","MISSING/NOT SPECIFIED","TX","Polk","48373","Polk County"
"-94.419163166","31.348634446","655004","708041","SFO-TX0483-74283","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXHAS","Texas Forest Service - Henderson Area","","74283","","HENDERSON - 248","","","","","","2008","2008/11/30 00:00:00+00","335","1426","Human","Missing data/not specified/undetermined","","2008/11/30 00:00:00+00","335","1650","4","B","31.34864","-94.41917","PRIVATE","TX","Nacogdoches","48347","Nacogdoches County"
"-95.185242932","32.007684345","655005","708042","SFO-TX0483-74284","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXHAS","Texas Forest Service - Henderson Area","","74284","","HENDERSON - 247","","","","","","2008","2008/11/24 00:00:00+00","329","1800","Human","Debris and open burning","","2008/11/24 00:00:00+00","329","1934","2","B","32.00769","-95.18525","PRIVATE","TX","Cherokee","48073","Cherokee County"
"-95.152212896","32.790824191","655006","708043","SFO-TX0483-74285","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74285","","LINDEN - 183","","","","","","2008","2008/12/01 00:00:00+00","336","1512","Human","Missing data/not specified/undetermined","","2008/12/01 00:00:00+00","336","1622","2","B","32.79083","-95.15222","PRIVATE","TX","Wood","48499","Wood County"
"-94.387743259","29.550434813","655007","708044","SFO-TX0483-74286","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/10/21 00:00:00+00","295","","Human","Arson/incendiarism","","","","","2","B","29.55044","-94.38775","MISSING/NOT SPECIFIED","TX","Galveston","48167","Galveston County"
"-94.673463014","32.901694149","655008","708045","SFO-TX0483-74287","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74287","","LINDEN - 185","","","","","","2008","2008/12/02 00:00:00+00","337","1700","Human","Debris and open burning","","2008/12/02 00:00:00+00","337","1803","1","B","32.9017","-94.67347","PRIVATE","TX","Morris","48343","Morris County"
"-95.059352968","31.949244351","655009","708046","SFO-TX0483-74288","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXHAS","Texas Forest Service - Henderson Area","","74288","","HENDERSON - 250","","","","","","2008","2008/12/02 00:00:00+00","337","1604","Human","Debris and open burning","","2008/12/02 00:00:00+00","337","1726","15","C","31.94925","-95.05936","PRIVATE","TX","Cherokee","48073","Cherokee County"
"-95.847492658","33.741934039","655010","708047","SFO-TX0483-74289","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74289","","LINDEN - 184","","","","","","2008","2008/12/02 00:00:00+00","337","1400","Human","Debris and open burning","","2008/12/02 00:00:00+00","337","1751","20","C","33.74194","-95.8475","PRIVATE","TX","Lamar","48277","Lamar County"
"-95.868382764","31.877384398","655011","708048","SFO-TX0483-74290","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXHAS","Texas Forest Service - Henderson Area","","74290","","HENDERSON - 249","","","","","","2008","2008/12/02 00:00:00+00","337","1604","Human","Debris and open burning","","2008/12/02 00:00:00+00","337","2218","45","C","31.87739","-95.86839","PRIVATE","TX","Anderson","48001","Anderson County"
"-95.136082899","32.816804185","655012","708049","SFO-TX0483-74291","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74291","","LINDEN - 186","","","","","","2008","2008/12/03 00:00:00+00","338","1300","Human","Missing data/not specified/undetermined","","2008/12/03 00:00:00+00","338","1420","2","B","32.81681","-95.13609","PRIVATE","TX","Upshur","48459","Upshur County"
"-93.775823378","30.433054609","655013","708050","SFO-TX0483-74292","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXWAS","Texas Forest Service - Woodville Area","","74292","","WOODVILLE - 282","","","","","","2008","2008/12/03 00:00:00+00","338","1630","Human","Arson/incendiarism","","2008/12/03 00:00:00+00","338","1737","5","B","30.43306","-93.77583","PRIVATE","TX","Newton","48351","Newton County"
"-95.066102908","32.959444154","655014","708052","SFO-TX0483-74294","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74294","","LINDEN - 187","","","","","","2008","2008/12/04 00:00:00+00","339","1319","Human","Missing data/not specified/undetermined","","2008/12/04 00:00:00+00","339","1505","4","B","32.95945","-95.06611","PRIVATE","TX","Camp","48063","Camp County"
"-95.982632798","30.663654642","655015","708053","SFO-TX0483-74295","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/12/02 00:00:00+00","337","","Human","Debris and open burning","","","","","15","C","30.66366","-95.98264","MISSING/NOT SPECIFIED","TX","Grimes","48185","Grimes County"
"-95.049442874","33.589714033","655016","708054","SFO-TX0483-74296","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74296","","LINDEN - 188","","","","","","2008","2008/12/06 00:00:00+00","341","1140","Human","Debris and open burning","","2008/12/06 00:00:00+00","341","1228","60","C","33.58972","-95.04945","PRIVATE","TX","Red River","48387","Red River County"
"-97.327482485","30.1140948","655017","708055","SFO-TX0483-74297","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/12/02 00:00:00+00","337","","Human","Missing data/not specified/undetermined","","","","","2","B","30.1141","-97.32749","MISSING/NOT SPECIFIED","TX","Bastrop","48021","Bastrop County"
"-97.175692517","30.231284771","655018","708056","SFO-TX0483-74298","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/12/02 00:00:00+00","337","","Human","Equipment and vehicle use","","","","","5","B","30.23129","-97.1757","MISSING/NOT SPECIFIED","TX","Bastrop","48021","Bastrop County"
"-94.491953072","32.709604179","655019","708060","SFO-TX0483-74302","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74302","","LINDEN - 191","","","","","","2008","2008/12/07 00:00:00+00","342","1511","Human","Arson/incendiarism","","2008/12/07 00:00:00+00","342","1618","1","B","32.70961","-94.49196","PRIVATE","TX","Marion","48315","Marion County"
"-95.445042948","30.401884675","655020","708061","SFO-TX0483-74303","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/12/05 00:00:00+00","340","","Human","Debris and open burning","","","","","5","B","30.40189","-95.44505","MISSING/NOT SPECIFIED","TX","Montgomery","48339","Montgomery County"
"-95.197772908","32.385274271","655021","708062","SFO-TX0483-74304","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXHAS","Texas Forest Service - Henderson Area","","74304","","HENDERSON - 251","","","","","","2008","2008/12/07 00:00:00+00","342","1204","Human","Recreation and ceremony","","2008/12/07 00:00:00+00","342","1528","15","C","32.38528","-95.19778","PRIVATE","TX","Smith","48423","Smith County"
"-95.440272929","30.82555459","655022","708063","SFO-TX0483-74305","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/12/08 00:00:00+00","343","","Human","Debris and open burning","","","","","20","C","30.82556","-95.44028","MISSING/NOT SPECIFIED","TX","Walker","48471","Walker County"
"-95.648352833","31.641714435","655023","708064","SFO-TX0483-74306","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXHAS","Texas Forest Service - Henderson Area","","74306","","HENDERSON - 253","","","","","","2008","2008/12/08 00:00:00+00","343","1328","Human","Missing data/not specified/undetermined","","2008/12/08 00:00:00+00","343","1423","1","B","31.64172","-95.64836","PRIVATE","TX","Anderson","48001","Anderson County"
"-94.813602982","32.827494169","655024","708065","SFO-TX0483-74307","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74307","","LINDEN - 189","","","","","","2008","2008/12/06 00:00:00+00","341","1329","Human","Debris and open burning","","2008/12/06 00:00:00+00","341","1455","12","C","32.8275","-94.81361","PRIVATE","TX","Upshur","48459","Upshur County"
"-96.137822617","33.219584151","655025","708066","SFO-TX0483-74308","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXWZS","Texas Forest Service - West Zone","","74308","","NICK NORTH BRANCH - 131","","","","","","2008","2008/12/04 00:00:00+00","339","1400","Human","Debris and open burning","","2008/12/04 00:00:00+00","339","1740","20","C","33.21959","-96.13783","PRIVATE","TX","Hunt","48231","Hunt County"
"-96.913602381","33.809324075","655026","708067","SFO-TX0483-74309","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXWZS","Texas Forest Service - West Zone","","74309","","DEXTER","","","","","","2008","2008/12/07 00:00:00+00","342","1500","Human","Debris and open burning","","2008/12/07 00:00:00+00","342","2130","200","D","33.80933","-96.91361","PRIVATE","TX","Grayson","48181","Grayson County"
"-96.98549249","31.708904475","655027","708068","SFO-TX0483-74310","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXWZS","Texas Forest Service - West Zone","","74310","","LEROY FIRE","","","","","","2008","2008/11/18 00:00:00+00","323","1200","Human","Missing data/not specified/undetermined","","2008/11/18 00:00:00+00","323","1500","5","B","31.70891","-96.9855","PRIVATE","TX","McLennan","48309","McLennan County"
"-98.175462281","29.963764859","655028","708069","SFO-TX0483-74311","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/10/29 00:00:00+00","303","","Human","Missing data/not specified/undetermined","","","","","80","C","29.96377","-98.17547","MISSING/NOT SPECIFIED","TX","Hays","48209","Hays County"
"-98.271942238","30.366874784","655029","708070","SFO-TX0483-74312","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/12/15 00:00:00+00","350","","Human","Missing data/not specified/undetermined","","","","","75","C","30.36688","-98.27195","MISSING/NOT SPECIFIED","TX","Blanco","48031","Blanco County"
"-94.815542929","33.687214004","655030","708072","SFO-TX0483-74314","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74314","","LINDEN - 192","","","","","","2008","2008/12/13 00:00:00+00","348","1400","Human","Missing data/not specified/undetermined","","2008/12/13 00:00:00+00","348","1526","5","B","33.68722","-94.81555","PRIVATE","TX","Red River","48387","Red River County"
"-95.574212888","30.953744569","655031","708073","SFO-TX0483-74315","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/12/03 00:00:00+00","338","","Human","Equipment and vehicle use","","","","","80","C","30.95375","-95.57422","MISSING/NOT SPECIFIED","TX","Walker","48471","Walker County"
"-96.00994265","33.201004149","655032","708074","SFO-TX0483-74317","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXWZS","Texas Forest Service - West Zone","","74317","","CLOVER LEAF","","","","","","2008","2008/12/13 00:00:00+00","348","1430","Human","Missing data/not specified/undetermined","","2008/12/13 00:00:00+00","348","1730","46","C","33.20101","-96.00995","PRIVATE","TX","Hunt","48231","Hunt County"
"-95.842442706","32.991924181","655033","708075","SFO-TX0483-74318","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74318","","LINDEN - 131","","","","","","2008","2008/07/28 00:00:00+00","210","1535","Human","Equipment and vehicle use","","2008/07/28 00:00:00+00","210","2200","75","C","32.99193","-95.84245","PRIVATE","TX","Hopkins","48223","Hopkins County"
"-95.786452726","32.906354195","655034","708076","SFO-TX0483-74319","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXLAS","Texas Forest Service - Linden Area","","74319","","NORTH BRANCH - 134","","","","","","2008","2008/07/28 00:00:00+00","210","1730","Human","Debris and open burning","","2008/07/28 00:00:00+00","210","2130","20","C","32.90636","-95.78646","PRIVATE","TX","Rains","48379","Rains County"
"-93.787303322","31.523064387","655035","708078","SFO-TX0484-116130","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/01/04 00:00:00+00","4","","Human","Missing data/not specified/undetermined","","","","","1","B","31.52307","-93.78731","MISSING/NOT SPECIFIED","TX","Sabine","48403","Sabine County"
"-97.194382572","28.899695039","655036","708079","SFO-TX0484-117694","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/12/31 00:00:00+00","366","","Human","Misuse of fire by a minor","Minor","","","","1","B","28.8997","-97.19439","MISSING/NOT SPECIFIED","TX","Victoria","48469","Victoria County"
"-97.130982347","33.485854145","655037","708081","SFO-TX0484-119943","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/12/28 00:00:00+00","363","","Human","Missing data/not specified/undetermined","","","","","20","C","33.48586","-97.13099","MISSING/NOT SPECIFIED","TX","Cooke","48097","Cooke County"
"-97.490942243","33.687054124","655038","708082","SFO-TX0484-119946","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/12/31 00:00:00+00","366","","Human","Debris and open burning","","","","","15","C","33.68706","-97.49095","MISSING/NOT SPECIFIED","TX","Montague","48337","Montague County"
