"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-106.249690116","34.587494389","560001","602350","SFO-2002NMFDNM00350402-02-61320464X","NONFED","ST-NASF","ST/C&L","USNMNMS","New Mexico State Forestry Division","NMNMS","New Mexico - State Forestry","","61320464X","","RILEY","","","","","","2002","2002/02/27 00:00:00+00","58","1130","Human","Missing data/not specified/undetermined","","2002/02/27 00:00:00+00","58","","0.5","B","34.58749998","-106.24970001","MISSING/NOT SPECIFIED","NM","Torrance","35057","Torrance County"
"-105.991990059","35.615894238","560002","602351","SFO-2002NMFDNM00350402-02-61350469X","NONFED","ST-NASF","ST/C&L","USNMNMS","New Mexico State Forestry Division","NMNMS","New Mexico - State Forestry","","61350469X","","","","","","","","2002","2002/02/28 00:00:00+00","59","2118","Human","Missing data/not specified/undetermined","","2002/03/02 00:00:00+00","61","","0.1","A","35.6159","-105.99199998","MISSING/NOT SPECIFIED","NM","Santa Fe","35049","Santa Fe County"
"-105.921290101","35.543194235","560003","602352","SFO-2002NMFDNM00350402-02-61370473X","NONFED","ST-NASF","ST/C&L","USNMNMS","New Mexico State Forestry Division","NMNMS","New Mexico - State Forestry","","61370473X","","","","","","","","2002","2002/03/03 00:00:00+00","62","1720","Human","Arson/incendiarism","","2002/03/05 00:00:00+00","64","","0.2","A","35.54319999","-105.9213","MISSING/NOT SPECIFIED","NM","Santa Fe","35049","Santa Fe County"
"-105.937490078","35.993794169","560004","602353","SFO-2002NMFDNM00350402-02-61380474X","NONFED","ST-NASF","ST/C&L","USNMNMS","New Mexico State Forestry Division","NMNMS","New Mexico - State Forestry","","61380474X","","","","","","","","2002","2002/03/02 00:00:00+00","61","1200","Human","Debris and open burning","","2002/03/04 00:00:00+00","63","","1.5","B","35.99379999","-105.93750002","MISSING/NOT SPECIFIED","NM","Santa Fe","35049","Santa Fe County"
"-105.885890087","35.557794231","560005","602354","SFO-2002NMFDNM00350402-02-61400481X","NONFED","ST-NASF","ST/C&L","USNMNMS","New Mexico State Forestry Division","NMNMS","New Mexico - State Forestry","","61400481X","","","","","","","","2002","2002/03/06 00:00:00+00","65","1219","Human","Smoking","","2002/03/08 00:00:00+00","67","","0.1","A","35.55779999","-105.88589998","MISSING/NOT SPECIFIED","NM","Santa Fe","35049","Santa Fe County"
"-106.319490077","34.499794426","560006","602355","SFO-2002NMFDNM00350402-02-61430492X","NONFED","ST-NASF","ST/C&L","USNMNMS","New Mexico State Forestry Division","NMNMS","New Mexico - State Forestry","","61430492X","","","","","","","","2002","2002/03/11 00:00:00+00","70","1000","Human","Debris and open burning","","2002/03/13 00:00:00+00","72","","86","C","34.4998","-106.31949998","MISSING/NOT SPECIFIED","NM","Torrance","35057","Torrance County"
"-105.956690114","35.52869426","560007","602356","SFO-2002NMFDNM00350402-02-61450497X","NONFED","ST-NASF","ST/C&L","USNMNMS","New Mexico State Forestry Division","NMNMS","New Mexico - State Forestry","","61450497X","","","","","","","","2002","2002/03/11 00:00:00+00","70","2200","Human","Missing data/not specified/undetermined","","2002/03/13 00:00:00+00","72","","0.1","A","35.52870001","-105.95670002","MISSING/NOT SPECIFIED","NM","Santa Fe","35049","Santa Fe County"
"-106.754589978","34.674594423","560008","602357","SFO-2002NMFDNM00350402-02-61460498X","NONFED","ST-NASF","ST/C&L","USNMNMS","New Mexico State Forestry Division","NMNMS","New Mexico - State Forestry","","61460498X","","","","","","","","2002","2002/03/08 00:00:00+00","67","2102","Human","Missing data/not specified/undetermined","","2002/03/10 00:00:00+00","69","","6","B","34.6746","-106.75459999","MISSING/NOT SPECIFIED","NM","Valencia","35061","Valencia County"
"-106.216490071","35.107094298","560009","602358","SFO-2002NMFDNM00350402-02-61470503X","NONFED","ST-NASF","ST/C&L","USNMNMS","New Mexico State Forestry Division","NMNMS","New Mexico - State Forestry","","61470503X","","","","","","","","2002","2002/03/12 00:00:00+00","71","0900","Human","Equipment and vehicle use","","2002/03/14 00:00:00+00","73","","1","B","35.10709997","-106.2165","MISSING/NOT SPECIFIED","NM","Santa Fe","35049","Santa Fe County"
"-107.166689866","35.199994367","560010","602359","SFO-2002NMFDNM00350402-02-61480504X","NONFED","ST-NASF","ST/C&L","USNMNMS","New Mexico State Forestry Division","NMNMS","New Mexico - State Forestry","","61480504X","","","","","","","","2002","2002/03/12 00:00:00+00","71","1655","Human","Missing data/not specified/undetermined","","2002/03/14 00:00:00+00","73","","1","B","35.2","-107.16670001","MISSING/NOT SPECIFIED","NM","Torrance","35057","Torrance County"
