"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-104.748489918","39.98639353","2155001","400448678","SFO-20141153549","NONFED","ST-NASF","ST/C&L","USCOGRBX","Greater Brighton Fire Protection District","115","Greater Brighton Fire Protection District","","3549","","UNKNOWN","","","","","","2014","2014/09/28 00:00:00+00","271","2211","Human","Missing data/not specified/undetermined","","2014/09/28 00:00:00+00","271","2211","0.1","A","39.9864","-104.7485","MISSING/NOT SPECIFIED","CO","Adams","08001","Adams County"
"-104.957989854","40.116893527","2155002","400448680","SFO-20141232415","NONFED","ST-NASF","ST/C&L","USCOFREX","Frederick-Firestone Fire Protection District","12324","Frederick-Firestone Fire Protection District","","15","","UNKNOWN","","","","","","2014","2014/01/03 00:00:00+00","3","1419","Human","Missing data/not specified/undetermined","","2014/01/03 00:00:00+00","3","1419","0.1","A","40.1169","-104.958","MISSING/NOT SPECIFIED","CO","Weld","08123","Weld County"
"-106.105289901","37.283494","2155003","400448681","SFO-201421100014-08","NONFED","ST-NASF","ST/C&L","USCOCAPX","Capulin Fire Department","2110","Capulin Fire Department (Northwest Conejos)","","0014-08","","UNKNOWN","","","","","","2014","2014/04/02 00:00:00+00","92","1338","Human","Missing data/not specified/undetermined","","2014/04/02 00:00:00+00","92","1500","0.1","A","37.2835","-106.1053","MISSING/NOT SPECIFIED","CO","Conejos","08021","Conejos County"
"-105.195689989","38.439693777","2155004","400448682","SFO-201443059000763","NONFED","ST-NASF","ST/C&L","USCOCCIX","Canon City Area Fire Protection District","4305","Canon City Area Fire Protection District","","9000763","","UNKNOWN","","","","","","2014","2014/05/09 00:00:00+00","129","2142","Human","Missing data/not specified/undetermined","","2014/05/09 00:00:00+00","129","2155","0.1","A","38.4397","-105.1957","MISSING/NOT SPECIFIED","CO","Fremont","08043","Fremont County"
"-104.818090041","38.758993707","2155005","400448683","SFO-201441181431072","NONFED","ST-NASF","ST/C&L","USCOCOLX","Colorado Springs Fire Department","4118","Colorado Springs Fire Department","","1431072","","UNKNOWN","","","","","","2014","2014/07/11 00:00:00+00","192","0634","Human","Missing data/not specified/undetermined","","2014/07/11 00:00:00+00","192","0634","0.1","A","38.759","-104.8181","MISSING/NOT SPECIFIED","CO","El Paso","08041","El Paso County"
"-104.629590139","38.243593768","2155006","400448686","SFO-20141014516282","NONFED","ST-NASF","ST/C&L","USCOPUCX","Pueblo Fire Department","10145","Pueblo Fire Department","","16282","","UNKNOWN","","","","","","2014","2014/10/24 00:00:00+00","297","1919","Human","Missing data/not specified/undetermined","","2014/10/24 00:00:00+00","297","1919","0.1","A","38.2436","-104.6296","MISSING/NOT SPECIFIED","CO","Pueblo","08101","Pueblo County"
"-104.572090148","38.280493759","2155007","400448687","SFO-201410145841","NONFED","ST-NASF","ST/C&L","USCOPUCX","Pueblo Fire Department","10145","Pueblo Fire Department","","841","","UNKNOWN","","","","","","2014","2014/01/17 00:00:00+00","17","0942","Human","Missing data/not specified/undetermined","","2014/01/17 00:00:00+00","17","0942","0.1","A","38.2805","-104.5721","MISSING/NOT SPECIFIED","CO","Pueblo","08101","Pueblo County"
"-104.808390031","38.876493689","2155008","400448688","SFO-201441181402574","NONFED","ST-NASF","ST/C&L","USCOCOLX","Colorado Springs Fire Department","4118","Colorado Springs Fire Department","","1402574","","UNKNOWN","","","","","","2014","2014/01/17 00:00:00+00","17","1217","Human","Missing data/not specified/undetermined","","2014/01/17 00:00:00+00","17","1217","0.1","A","38.8765","-104.8084","MISSING/NOT SPECIFIED","CO","El Paso","08041","El Paso County"
"-108.770489106","39.251493911","2155009","400448689","SFO-20147740369","NONFED","ST-NASF","ST/C&L","USCOLVVX","Lower Valley Fire Protection District","7740","Lower Valley Fire Protection District","","369","","UNKNOWN","","","","","","2014","2014/03/26 00:00:00+00","85","0919","Human","Smoking","","2014/03/26 00:00:00+00","85","0919","0.1","A","39.2515","-108.7705","MISSING/NOT SPECIFIED","CO","Mesa","08077","Mesa County"
"-104.770890045","38.822693694","2155010","400448690","SFO-201441181413592","NONFED","ST-NASF","ST/C&L","USCOCOLX","Colorado Springs Fire Department","4118","Colorado Springs Fire Department","","1413592","","UNKNOWN","","","","","","2014","2014/03/26 00:00:00+00","85","1111","Human","Missing data/not specified/undetermined","","2014/03/26 00:00:00+00","85","1111","0.1","A","38.8227","-104.7709","MISSING/NOT SPECIFIED","CO","El Paso","08041","El Paso County"
