"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-85.183560392","34.216734456","440001","474320","SFO-GA01150606-39-115-0101-04","NONFED","ST-NASF","ST/C&L","USGAGAS","Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office","","","","","","","","","","2006","2006/04/14 00:00:00+00","104","","Human","Misuse of fire by a minor","Minor","","","","0.12","A","34.21674096","-85.18356485","PRIVATE","GA","Floyd","13115","Floyd County"
"-85.35037617","34.112778495","440002","474321","SFO-GA01150606-39-115-0102-04","NONFED","ST-NASF","ST/C&L","USGAGAS","Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office","","","","","","","","","","2006","2006/04/15 00:00:00+00","105","","Human","Debris and open burning","","","","","2.5","B","34.11278497","-85.35038067","PRIVATE","GA","Floyd","13115","Floyd County"
"-85.305270826","34.247602415","440003","474322","SFO-GA01150606-39-115-0103-04","NONFED","ST-NASF","ST/C&L","USGAGAS","Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office","","","","","","","","","","2006","2006/04/15 00:00:00+00","105","","Human","Debris and open burning","","","","","3.33","B","34.24760892","-85.30527532","PRIVATE","GA","Floyd","13115","Floyd County"
"-85.219251062","34.391103241","440004","474323","SFO-GA01150606-39-115-0104-04","NONFED","ST-NASF","ST/C&L","USGAGAS","Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office","","","","","","","","","","2006","2006/04/17 00:00:00+00","107","","Human","Equipment and vehicle use","","","","","11.58","C","34.39110978","-85.21925554","PRIVATE","GA","Floyd","13115","Floyd County"
"-85.20741487","34.134309295","440005","474324","SFO-GA01150606-39-115-0105-04","NONFED","ST-NASF","ST/C&L","USGAGAS","Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office","","","","","","","","","","2006","2006/04/30 00:00:00+00","120","","Human","Misuse of fire by a minor","Minor","","","","0.25","A","34.13431578","-85.20741933","PRIVATE","GA","Floyd","13115","Floyd County"
"-85.116487543","34.201836567","440006","474325","SFO-GA01150606-39-115-0106-04","NONFED","ST-NASF","ST/C&L","USGAGAS","Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office","","","","","","","","","","2006","2006/04/30 00:00:00+00","120","","Human","Recreation and ceremony","","","","","0.5","B","34.20184307","-85.11649198","PRIVATE","GA","Floyd","13115","Floyd County"
"-85.189378964","34.157308509","440007","474326","SFO-GA01150606-39-115-0107-06","NONFED","ST-NASF","ST/C&L","USGAGAS","Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office","","","","","","","","","","2006","2006/06/05 00:00:00+00","156","","Human","Arson/incendiarism","","","","","0.83","B","34.157315","-85.18938342","PRIVATE","GA","Floyd","13115","Floyd County"
"-85.037341297","34.343958824","440008","474327","SFO-GA01150606-39-115-0108-06","NONFED","ST-NASF","ST/C&L","USGAGAS","Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office","","","","","","","","","","2006","2006/06/07 00:00:00+00","158","","Human","Missing data/not specified/undetermined","","","","","2.2","B","34.34396536","-85.03734572","PRIVATE","GA","Floyd","13115","Floyd County"
"-85.121508606","34.113367806","440009","474328","SFO-GA01150606-39-115-0109-06","NONFED","ST-NASF","ST/C&L","USGAGAS","Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office","","","","","","","","","","2006","2006/06/11 00:00:00+00","162","","Human","Misuse of fire by a minor","Minor","","","","1.4","B","34.11337429","-85.12151304","PRIVATE","GA","Floyd","13115","Floyd County"
"-85.163308114","34.113008318","440010","474329","SFO-GA01150606-39-115-0110-06","NONFED","ST-NASF","ST/C&L","USGAGAS","Georgia Forestry Commission","GA Rome","GAS Coosa District, Rome Office","","","","","","","","","","2006","2006/06/15 00:00:00+00","166","","Human","Debris and open burning","","","","","1.3","B","34.1130148","-85.16331256","PRIVATE","GA","Floyd","13115","Floyd County"
