"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-97.194382572","28.899695039","640001","691679","SFO-TX0482-117673","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/01/01 00:00:00+00","1","","Human","Debris and open burning","","","","","5","B","28.8997","-97.19439","MISSING/NOT SPECIFIED","TX","Victoria","48469","Victoria County"
"-97.831942285","31.572004535","640002","691680","SFO-TX0482-117677","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/01/01 00:00:00+00","1","","Human","Recreation and ceremony","","","","","1.25","B","31.57201","-97.83195","MISSING/NOT SPECIFIED","TX","Coryell","48099","Coryell County"
"-97.876712271","31.613364529","640003","691681","SFO-TX0482-117679","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/01/05 00:00:00+00","5","","Human","Debris and open burning","","","","","0.25","A","31.61337","-97.87672","MISSING/NOT SPECIFIED","TX","Coryell","48099","Coryell County"
"-97.042342588","29.416354929","640004","691682","SFO-TX0482-117684","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/01/16 00:00:00+00","16","","Human","Equipment and vehicle use","","","","","0.1","A","29.41636","-97.04235","MISSING/NOT SPECIFIED","TX","Lavaca","48285","Lavaca County"
"-97.194382572","28.899695039","640005","691683","SFO-TX0482-117698","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2007","2007/12/31 00:00:00+00","365","","Human","Debris and open burning","","","","","10","C","28.8997","-97.19439","MISSING/NOT SPECIFIED","TX","Victoria","48469","Victoria County"
"-99.177772092","28.669095148","640006","691684","SFO-TX0482-117699","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/01/01 00:00:00+00","1","","Human","Missing data/not specified/undetermined","","","","","0.01","A","28.6691","-99.17778","MISSING/NOT SPECIFIED","TX","Frio","48163","Frio County"
"-99.167632094","28.676365146","640007","691685","SFO-TX0482-117704","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/01/01 00:00:00+00","1","","Human","Missing data/not specified/undetermined","","","","","0.2","A","28.67637","-99.16764","MISSING/NOT SPECIFIED","TX","Frio","48163","Frio County"
"-99.169822094","28.670275147","640008","691686","SFO-TX0482-117709","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/01/01 00:00:00+00","1","","Human","Missing data/not specified/undetermined","","","","","0.1","A","28.67028","-99.16983","MISSING/NOT SPECIFIED","TX","Frio","48163","Frio County"
"-99.177562092","28.675325147","640009","691687","SFO-TX0482-117717","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2008","2008/01/01 00:00:00+00","1","","Human","Misuse of fire by a minor","Minor","","","","0.5","B","28.67533","-99.17757","MISSING/NOT SPECIFIED","TX","Frio","48163","Frio County"
"-96.371892567","33.060284191","640010","691688","SFO-TX0482-117719","NONFED","ST-NASF","ST/C&L","USTXTXS","Texas A & M Forest Service","TXTXS","Texas Forest Service","","","","","","","","","","2007","2007/12/31 00:00:00+00","365","","Human","Missing data/not specified/undetermined","","","","","10","C","33.06029","-96.3719","MISSING/NOT SPECIFIED","TX","Collin","48085","Collin County"
