"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-119.77528747","35.113095122","1215001","1473289","W-601617","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FD4B","WASH","","","CA3511611978620100515","WASH","","2010","2010/05/15 00:00:00+00","135","1519","Human","Equipment and vehicle use","","2010/05/15 00:00:00+00","135","2023","946","E","35.1131","-119.7753","BLM","CA","","",""
"-119.641387481","35.219195103","1215002","1473290","W-601838","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FD8A","KERN 21","","","","","","2010","2010/05/19 00:00:00+00","139","1500","Human","Missing data/not specified/undetermined","","2010/05/19 00:00:00+00","139","1600","0.1","A","35.2192","-119.6414","PRIVATE","CA","","",""
"-119.705287478","35.144395115","1215003","1473291","W-601839","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FD8B","CITY HALL","","","","","","2010","2010/05/19 00:00:00+00","139","1530","Human","Missing data/not specified/undetermined","","2010/05/19 00:00:00+00","139","1600","0.1","A","35.1444","-119.7053","PRIVATE","CA","","",""
"-119.466387452","35.83329503","1215004","1473292","W-602212","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FE1R","ALLENSWORTH","","","","","","2010","2010/05/28 00:00:00+00","148","0823","Human","Missing data/not specified/undetermined","","2010/05/28 00:00:00+00","148","1000","26","C","35.8333","-119.4664","BLM","CA","","",""
"-118.258887668","35.664194971","1215005","1473293","W-602140","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FE1A","KELSO","","","","","","2010","2010/05/28 00:00:00+00","148","2123","Human","Equipment and vehicle use","","2010/05/28 00:00:00+00","148","2215","0.1","A","35.6642","-118.2589","BLM","CA","","",""
"-119.468587511","35.202495094","1215006","1473294","W-602965","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FE2R","MIDWAY","","","","","","2010","2010/05/30 00:00:00+00","150","1140","Human","Missing data/not specified/undetermined","","2010/05/30 00:00:00+00","150","1500","8","B","35.2025","-119.4686","BLM","CA","","",""
"-119.81888744","35.3621951","1215007","1473295","W-602235","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FE2M","FRANCO","","","","","","2010","2010/05/30 00:00:00+00","150","1234","Human","Missing data/not specified/undetermined","","2010/05/30 00:00:00+00","150","1400","1","B","35.3622","-119.8189","PRIVATE","CA","","",""
"-118.247787662","35.749694961","1215008","1473296","W-604081","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FEQ2","CANE 2","","","","","","2010","2010/05/30 00:00:00+00","150","1335","Human","Missing data/not specified/undetermined","","2010/05/30 00:00:00+00","150","1500","0.1","A","35.7497","-118.2478","BLM","CA","","",""
"-120.298587123","37.68439491","1215009","1473297","W-606110","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FGK7","PINEY M","","","","","","2010","2010/05/31 00:00:00+00","151","1325","Human","Missing data/not specified/undetermined","","2010/05/31 00:00:00+00","151","1359","1","B","37.6844","-120.2986","PRIVATE","CA","Mariposa","06043","Mariposa County"
"-119.078587553","35.442795045","1215010","1473298","W-602207","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FE6L","MING","","","","","","2010","2010/05/31 00:00:00+00","151","1507","Human","Missing data/not specified/undetermined","","2010/05/31 00:00:00+00","151","1844","1","B","35.4428","-119.0786","PRIVATE","CA","","",""
"-119.342487485","35.696895036","1215011","1473299","W-602144","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FE5R","65","","","","","","2010","2010/06/01 00:00:00+00","152","1730","Human","Missing data/not specified/undetermined","","2010/06/01 00:00:00+00","152","1830","29","C","35.6969","-119.3425","PRIVATE","CA","","",""
"-119.566087483","35.335295087","1215012","1473300","W-602208","FED","DOI-WFMI","BLM","USCACND","Central California District","CACND","Central California District","","","FE7W","HWY 119","","","","","","2010","2010/06/03 00:00:00+00","154","1700","Human","Missing data/not specified/undetermined","","2010/06/03 00:00:00+00","154","1730","0.2","A","35.3353","-119.5661","BLM","CA","","",""
