"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-83.729996149","30.249994321","975001","1103986","TFS_FL_58215","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS5","FLS Perry District","","0146","","","","","","","","1995","1995/06/20 00:00:00+00","171","","Human","Equipment and vehicle use","","","","","2","B","30.25","-83.73","MISSING/NOT SPECIFIED","FL","Taylor","12123","Taylor County"
"-83.729996149","30.249994321","975002","1103987","TFS_FL_58216","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS5","FLS Perry District","","0147","","","","","","","","1995","1995/06/21 00:00:00+00","172","","Human","Equipment and vehicle use","","","","","0.5","B","30.25","-83.73","MISSING/NOT SPECIFIED","FL","Taylor","12123","Taylor County"
"-86.999995204","30.669994328","975003","1103988","TFS_FL_58217","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS1","FLS Blackwater Forestry Center","","0129","","","","","","","","1995","1995/06/22 00:00:00+00","173","","Human","Equipment and vehicle use","","","","","0.3","B","30.67","-87","MISSING/NOT SPECIFIED","FL","Santa Rosa","12113","Santa Rosa County"
"-87.24999514","30.529994368","975004","1103989","TFS_FL_58218","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS1","FLS Blackwater Forestry Center","","0138","","","","","","","","1995","1995/06/22 00:00:00+00","173","","Human","Equipment and vehicle use","","","","","0.2","A","30.53","-87.25","MISSING/NOT SPECIFIED","FL","Escambia","12033","Escambia County"
"-83.379996276","29.579994465","975005","1103990","TFS_FL_58219","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS5","FLS Perry District","","0137","","","","","","","","1995","1995/06/22 00:00:00+00","173","","Human","Equipment and vehicle use","","","","","20","C","29.58","-83.38","MISSING/NOT SPECIFIED","FL","Dixie","12029","Dixie County"
"-83.389996273","29.579994466","975006","1103991","TFS_FL_58220","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS5","FLS Perry District","","0138","","","","","","","","1995","1995/06/23 00:00:00+00","174","","Human","Equipment and vehicle use","","","","","70","C","29.58","-83.39","MISSING/NOT SPECIFIED","FL","Dixie","12029","Dixie County"
"-87.359995109","30.539994369","975007","1103992","TFS_FL_58222","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS1","FLS Blackwater Forestry Center","","0141","","","","","","","","1995","1995/06/24 00:00:00+00","175","","Human","Equipment and vehicle use","","","","","0.1","A","30.54","-87.36","MISSING/NOT SPECIFIED","FL","Escambia","12033","Escambia County"
"-83.779996134","30.269994317","975008","1103993","TFS_FL_58223","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS5","FLS Perry District","","0164","","","","","","","","1995","1995/06/24 00:00:00+00","175","","Human","Equipment and vehicle use","","","","","1","B","30.27","-83.78","MISSING/NOT SPECIFIED","FL","Taylor","12123","Taylor County"
"-83.779996134","30.269994317","975009","1103995","TFS_FL_58225","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS5","FLS Perry District","","0166","","","","","","","","1995","1995/06/24 00:00:00+00","175","","Human","Equipment and vehicle use","","","","","0.5","B","30.27","-83.78","MISSING/NOT SPECIFIED","FL","Taylor","12123","Taylor County"
"-83.779996135","30.249994322","975010","1103997","TFS_FL_58227","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS5","FLS Perry District","","0154","","","","","","","","1995","1995/06/24 00:00:00+00","175","","Human","Equipment and vehicle use","","","","","0.5","B","30.25","-83.78","MISSING/NOT SPECIFIED","FL","Taylor","12123","Taylor County"
"-83.779996135","30.249994322","975011","1104000","TFS_FL_58230","NONFED","ST-FLFLS","ST/C&L","USFLFLS","Florida Forest Service","FLFLS5","FLS Perry District","","0142","","","","","","","","1995","1995/06/24 00:00:00+00","175","","Human","Equipment and vehicle use","","","","","1","B","30.25","-83.78","MISSING/NOT SPECIFIED","FL","Taylor","12123","Taylor County"
