"﻿X","Y","OBJECTID","FOD_ID","FPA_ID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_AGENCY","NWCG_REPORTING_UNIT_ID","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT","SOURCE_REPORTING_UNIT_NAME","LOCAL_FIRE_REPORT_ID","LOCAL_INCIDENT_ID","FIRE_CODE","FIRE_NAME","ICS_209_PLUS_INCIDENT_JOIN_ID","ICS_209_PLUS_COMPLEX_JOIN_ID","MTBS_ID","MTBS_FIRE_NAME","COMPLEX_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","DISCOVERY_TIME","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_DATE","CONT_DOY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","COUNTY","FIPS_CODE","FIPS_NAME"
"-89.429394303","34.872793536","810001","917322","STATE_MS_57350","NONFED","ST-MSMSS","ST/C&L","USMSMSS","Mississippi Forestry Commission","MS Northeast","MSS Northeast District","","87-147","","","","","","","","2004","2004/03/22 00:00:00+00","82","","Human","Arson/incendiarism","","","","","75","C","34.8728","-89.4294","MISSING/NOT SPECIFIED","MS","","",""
"-89.052194471","33.83139373","810002","917323","STATE_MS_57351","NONFED","ST-MSMSS","ST/C&L","USMSMSS","Mississippi Forestry Commission","MS Northeast","MSS Northeast District","","88-109","","","","","","","","2004","2004/03/22 00:00:00+00","82","","Human","Arson/incendiarism","","","","","1","B","33.8314","-89.0522","MISSING/NOT SPECIFIED","MS","","",""
"-88.511394604","34.142193644","810003","917324","STATE_MS_57352","NONFED","ST-MSMSS","ST/C&L","USMSMSS","Mississippi Forestry Commission","MS Northeast","MSS Northeast District","","90-129","","","","","","","","2004","2004/03/23 00:00:00+00","83","","Human","Debris and open burning","","","","","13","C","34.1422","-88.5114","MISSING/NOT SPECIFIED","MS","","",""
"-89.203294367","34.860593528","810004","917325","STATE_MS_57353","NONFED","ST-MSMSS","ST/C&L","USMSMSS","Mississippi Forestry Commission","MS Northeast","MSS Northeast District","","9-1053","","","","","","","","2004","2004/02/21 00:00:00+00","52","","Human","Arson/incendiarism","","","","","15","C","34.8606","-89.2033","MISSING/NOT SPECIFIED","MS","","",""
"-88.523594565","34.725793526","810005","917326","STATE_MS_57354","NONFED","ST-MSMSS","ST/C&L","USMSMSS","Mississippi Forestry Commission","MS Northeast","MSS Northeast District","","91-159","","","","","","","","2004","2004/03/23 00:00:00+00","83","","Human","Arson/incendiarism","","","","","5","B","34.7258","-88.5236","MISSING/NOT SPECIFIED","MS","","",""
"-89.720594254","34.369393649","810006","917327","STATE_MS_57355","NONFED","ST-MSMSS","ST/C&L","USMSMSS","Mississippi Forestry Commission","MS Northeast","MSS Northeast District","","9-1363","","","","","","","","2004","2004/04/03 00:00:00+00","94","","Human","Debris and open burning","","","","","10","C","34.3694","-89.7206","MISSING/NOT SPECIFIED","MS","","",""
"-88.66029458","33.844393711","810007","917328","STATE_MS_57356","NONFED","ST-MSMSS","ST/C&L","USMSMSS","Mississippi Forestry Commission","MS Northeast","MSS Northeast District","","9-1483","","","","","","","","2004","2004/03/09 00:00:00+00","69","","Human","Debris and open burning","","","","","25","C","33.8444","-88.6603","MISSING/NOT SPECIFIED","MS","","",""
"-88.734194505","34.733093534","810008","917329","STATE_MS_57357","NONFED","ST-MSMSS","ST/C&L","USMSMSS","Mississippi Forestry Commission","MS Northeast","MSS Northeast District","","9-1703","","","","","","","","2004","2004/05/27 00:00:00+00","148","","Human","Arson/incendiarism","","","","","42","C","34.7331","-88.7342","MISSING/NOT SPECIFIED","MS","","",""
"-88.735594539","34.181893646","810009","917330","STATE_MS_57358","NONFED","ST-MSMSS","ST/C&L","USMSMSS","Mississippi Forestry Commission","MS Northeast","MSS Northeast District","","92-141","","","","","","","","2004","2004/03/24 00:00:00+00","84","","Human","Debris and open burning","","","","","6","B","34.1819","-88.7356","MISSING/NOT SPECIFIED","MS","","",""
"-89.632794279","34.364393646","810010","917331","STATE_MS_57359","NONFED","ST-MSMSS","ST/C&L","USMSMSS","Mississippi Forestry Commission","MS Northeast","MSS Northeast District","","93-136","","","","","","","","2004","2004/03/24 00:00:00+00","84","","Human","Arson/incendiarism","","","","","50","C","34.3644","-89.6328","MISSING/NOT SPECIFIED","MS","","",""
